KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
140035567,567,http://www.redfin.com/CA/El-Cajon/1202-Lorna-Ave-92020/home/5613100,1202 Lorna Ave,El Cajon,CA,32.779351,-116.959254,Single Family Residential,92020,4,2,El Cajon,1265,,1955,4,Garage,8/5/14,N,Y,FALSE,380000
140006169,169,http://www.redfin.com/CA/El-Cajon/1138-Avocado-Ave-92020/home/5613135,1138 Avocado Ave,El Cajon,CA,32.779679,-116.958399,Single Family Residential,92020,3,2,El Cajon,1280,6200,1956,4,Garage,4/10/14,N,Y,FALSE,355000
140006121,121,http://www.redfin.com/CA/El-Cajon/1299-Lorna-Ave-92020/home/5613179,1299 Lorna Ave,El Cajon,CA,32.778361,-116.958732,Single Family Residential,92020,3,2,El Cajon,1320,6000,1956,3,Garage,7/7/14,N,Y,FALSE,374500
150010193,193,http://www.redfin.com/CA/El-Cajon/362-Carter-St-92020/home/5616554,362 Carter,El Cajon,CA,32.782857,-116.958328,Single Family Residential,92020,3,3,El Cajon,1631,,1954,4,Garage,4/21/15,N,Y,FALSE,372500
140052599,599,http://www.redfin.com/CA/El-Cajon/225-Pallette-St-92020/home/5616843,225 Pallette St,El Cajon,CA,32.781016,-116.959358,Single Family Residential,92020,4,2,El Cajon,1648,,1955,2,Garage,12/31/14,N,Y,FALSE,345000
140031716,716,http://www.redfin.com/CA/El-Cajon/1006-Avocado-Ave-92020/home/5616875,1006 Avocado Ave. 92020 SE,El Cajon,CA,32.781993,-116.95803,Single Family Residential,92020,3,2,El Cajon,1208,,1955,5,Garage,6/30/14,N,Y,FALSE,305000
140049937,937,http://www.redfin.com/CA/El-Cajon/1400-Monument-Hill-Rd-92020/home/5637197,1400 MONUMENT HILL Rd,EL CAJON,CA,32.772524,-116.93552,Single Family Residential,92020,6,5,El Cajon,4600,98010,1960,14,Garage,11/26/14,N,Y,FALSE,995000
140028050,50,http://www.redfin.com/CA/El-Cajon/1650-Fuerte-Hills-Dr-92020/home/5637605,1650 Fuerte Hills Dr,El Cajon,CA,32.768134,-116.936092,Single Family Residential,92020,5,4,Mount Helix,2862,25700,1976,8,Garage,8/22/14,N,Y,FALSE,785000
140014261,261,http://www.redfin.com/CA/El-Cajon/597-Millar-Ave-92020/home/5592566,597 Millar Ave,El Cajon,CA,32.789515,-116.974076,Single Family Residential,92020,2,1,El Cajon,964,5600,1950,2,,4/21/14,N,Y,FALSE,265000
140035634,634,http://www.redfin.com/CA/El-Cajon/862-Lemon-Ave-92020/home/5608815,862 Lemon Ave,El Cajon,CA,32.784378,-116.973617,Single Family Residential,92020,2,1,El Cajon,892,,1949,4,Garage,8/7/14,N,Y,FALSE,290000
140020036,36,http://www.redfin.com/CA/El-Cajon/965-Wilson-Ave-92020/home/5610270,965 Wilson Ave,El Cajon,CA,32.782553,-116.974549,Single Family Residential,92020,7,7,El Cajon,3805,15200,,1,Garage,5/9/14,N,Y,FALSE,550000
140030431,431,http://www.redfin.com/CA/El-Cajon/985-Wilson-Ave-92020/home/5610283,985 Wilson Ave,El Cajon,CA,32.782389,-116.974769,Single Family Residential,92020,3,2,El Cajon,1505,7600,1946,6,Garage,8/1/14,N,Y,FALSE,365000
140055209,209,http://www.redfin.com/CA/El-Cajon/1060-Aster-Ave-92020/home/5610548,1060 Aster,El Cajon,CA,32.781064,-116.972271,Single Family Residential,92020,3,2,El Cajon,1148,,1958,5,Garage,12/4/14,N,Y,FALSE,360000
140027776,776,http://www.redfin.com/CA/El-Cajon/1133-Hardin-Dr-92020/home/5612030,1133 Hardin,El Cajon,CA,32.780002,-116.973725,Single Family Residential,92020,3,2,El Cajon,1600,6500,1956,4,Garage,8/22/14,N,Y,FALSE,408000
140030767,767,http://www.redfin.com/CA/El-Cajon/1149-Hardin-Dr-92020/home/5612034,1149 Hardin Dr,El Cajon,CA,32.779833,-116.973778,Single Family Residential,92020,3,2,El Cajon,1280,,1956,4,Garage,7/15/14,N,Y,FALSE,390000
150001602,602,http://www.redfin.com/CA/El-Cajon/1196-Hardin-Dr-92020/home/5612095,1196 Hardin,El Cajon,CA,32.779272,-116.974504,Single Family Residential,92020,3,2,El Cajon,1182,6300,1956,4,Garage,2/20/15,N,Y,FALSE,439000
140061328,328,http://www.redfin.com/CA/El-Cajon/773-Palomar-Ave-92020/home/5612168,773 Palomar Ave,El Cajon,CA,32.77821,-116.972056,Single Family Residential,92020,3,2,El Cajon,1080,,1957,4,Garage,4/15/15,N,Y,FALSE,379000
140036205,205,http://www.redfin.com/CA/El-Cajon/939-Laguna-Ave-92020/home/5612247,939 Laguna,El Cajon,CA,32.778907,-116.973565,Single Family Residential,92020,3,2,El Cajon,1242,6600,1955,4,Garage,9/17/14,N,Y,FALSE,400000
SW15019905,905,http://www.redfin.com/CA/El-Cajon/1030-Prescott-Ave-92020/home/5611876,1030 Prescott Ave,El Cajon,CA,32.781513,-116.960286,Single Family Residential,92020,3,2,ELC - El Cajon,1270,8712,1953,4,Garage,3/24/15,N,Y,FALSE,397000
150000832,832,http://www.redfin.com/CA/El-Cajon/1238-Vista-Del-Monte-Dr-92020/home/5618288/sandicor-160015802,1238 Vista Del Monte Dr,El Cajon,CA,32.782108,-116.94097,Single Family Residential,92020,3,5,El Cajon,3258,47045,1980,9,Garage,4/13/15,N,Y,FALSE,639000
140039742,742,http://www.redfin.com/CA/El-Cajon/896-Murray-Dr-92020/home/5594525,896 Murray,El Cajon,CA,32.783769,-116.983629,Single Family Residential,92020,4,2,El Cajon,2090,,1956,4,Garage,2/19/15,N,Y,FALSE,500000
140049579,579,http://www.redfin.com/CA/El-Cajon/1426-Lomita-Rd-92020/home/5619242,1426 Lomita Rd,El Cajon,CA,32.774183,-116.9432401,Single Family Residential,92020,2,1,El Cajon,1342,88862,1935,5,Garage,2/13/15,N,Y,FALSE,425000
150004823,823,http://www.redfin.com/CA/El-Cajon/1885-Avocado-Ave-92020/home/5633080,1885 Avocado Ave,El Cajon,CA,32.768622,-116.957657,Single Family Residential,92020,3,2,El Cajon,1457,35284,1967,10,Garage,4/24/15,N,Y,FALSE,424700
140038573,573,http://www.redfin.com/CA/El-Cajon/835-Lauree-St-92020/home/5609113,835 Lauree St,El Cajon,CA,32.785022,-116.967895,Single Family Residential,92020,3,1,El Cajon,1388,,1952,2,Garage,9/18/14,N,Y,FALSE,345000
140012201,201,http://www.redfin.com/CA/El-Cajon/1380-Hempden-Ct-92020/home/5594351,1380 Hempden Ct,El Cajon,CA,32.797627,-116.981215,Single Family Residential,92020,4,3,El Cajon,2241,9000,1976,5,Garage,5/19/14,N,Y,FALSE,510000
140018800,800,http://www.redfin.com/CA/El-Cajon/687-E-Camden-Ave-92020/home/39770488,687 E Camden Ave,El Cajon,CA,32.789948,-116.954319,Single Family Residential,92020,3,2,El Cajon,1600,8102,1956,2,Garage,8/12/14,N,Y,FALSE,365000
140052493,493,http://www.redfin.com/CA/El-Cajon/1043-Helix-Village-Dr-92020/home/5606867,1043 Helix Village Dr,El Cajon,CA,32.781134,-116.977518,Single Family Residential,92020,3,3,El Cajon,2038,3049,1979,4,Garage,12/2/14,N,Y,FALSE,362000
140061474,474,http://www.redfin.com/CA/El-Cajon/419-E-Renette-Ave-92020/home/5616643,419 Renette,El Cajon,CA,32.783837,-116.957152,Single Family Residential,92020,3,3,El Cajon,1758,,1977,6,Garage,11/26/14,N,Y,FALSE,315000
140010896,896,http://www.redfin.com/CA/El-Cajon/602-E-Lexington-Ave-92020/home/5595853,602 E Lexington Ave,El Cajon,CA,32.792736,-116.9549408,Single Family Residential,92020,3,2,El Cajon,1082,5663,1916,4,,6/27/14,N,Y,FALSE,258000
140004239,239,http://www.redfin.com/CA/El-Cajon/1083-Glenhill-Rd-92020/home/5619730,1083 GLENHILL Rd,El Cajon,CA,32.7806078,-116.9458719,Single Family Residential,92020,4,2,El Cajon,1676,,1972,1,Garage,4/29/14,N,Y,FALSE,459000
140027637,637,http://www.redfin.com/CA/El-Cajon/345-Connecticut-Ave-92020/home/12153725,345 Connecticut Ave,EL Cajon,CA,32.7981929,-116.959522,Townhouse,92020,3,3,El Cajon,1865,,2006,2,Garage,7/25/14,N,Y,FALSE,370000
140060990,990,http://www.redfin.com/CA/El-Cajon/456-Skyview-St-92020/home/5613737,456 Skyview,El Cajon,CA,32.7765631,-116.966729,Single Family Residential,92020,4,3,El Cajon,2177,6970,1979,4,Garage,12/18/14,N,Y,FALSE,478000
140004651,651,http://www.redfin.com/CA/El-Cajon/1839-Avocado-Ave-92020/home/5633094,1839 Avocado Ave,El Cajon,CA,32.769317,-116.957568,Single Family Residential,92020,4,2,El Cajon,1988,31363,1970,8,Garage,5/1/14,N,Y,FALSE,415000
SW14228882,882,http://www.redfin.com/CA/El-Cajon/494-El-Monte-Rd-92020/home/5589160,494 El Monte Rd,El Cajon,CA,32.800895,-116.978827,Single Family Residential,92020,3,2,ELC - El Cajon,1258,7200,1952,1,Garage,12/12/14,N,Y,FALSE,375000
