KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
150022429,429,http://www.redfin.com/CA/San-Diego/4385-36th-St-92104/home/5316894,4385 36th St,San Diego,CA,32.756861,-117.115525,Single Family Residential,92104,6,2,Normal Heights,1598,4800,1939,0,,6/16/2015,N,Y,FALSE,529000
150037047,47,http://www.redfin.com/CA/San-Diego/3732-Cherokee-Ave-92104/home/5325631,3732 Cherokee,San Diego,CA,32.746617,-117.11474,Single Family Residential,92104,2,2,North Park,900,3498,1921,4,,9/10/2015,N,Y,FALSE,421000
150024264,264,http://www.redfin.com/CA/San-Diego/3669-Polk-Ave-92104/home/5320645,3669 Polk Ave,San Diego,CA,32.7514114,-117.11379,Single Family Residential,92104,2,1,City Heights,728,2500,1925,2,,8/25/2015,N,Y,FALSE,350000
150028711,711,http://www.redfin.com/CA/San-Diego/3705-36th-St-92104/home/5325599,3705 36th St,San Diego,CA,32.746166,-117.11533,Single Family Residential,92104,3,2,North Park,1834,3999,1938,2,Garage,7/16/2015,N,Y,FALSE,576000
150034910,910,http://www.redfin.com/CA/San-Diego/3664-Kalmia-St-92104/home/5398885,3664 Kalmia,San Diego,CA,32.731394,-117.115578,Single Family Residential,92104,2,1,North Park,800,,1942,3,Garage,9/11/2015,N,Y,FALSE,570000
150036446,446,http://www.redfin.com/CA/San-Diego/2370-Vancouver-Ave-92104/home/5826418,2370 Vancouver Ave,San Diego,CA,32.730908,-117.114629,Single Family Residential,92104,3,3,North Park,1596,6700,1945,4,,9/16/2015,N,Y,FALSE,672500
150030988,988,http://www.redfin.com/CA/San-Diego/3993-Florida-St-92104/home/5306578,3993 Florida,San Diego,CA,32.7500988,-117.1435705,Single Family Residential,92104,3,2,North Park,960,2174,1955,2,,8/10/2015,N,Y,FALSE,485000
150022758,758,http://www.redfin.com/CA/San-Diego/3550-Wilshire-Ter-92104/home/5384378,3550 Wilshire Ter,San Diego,CA,32.7432297,-117.1444866,Single Family Residential,92104,2,2,North Park,929,3498,1938,1,Garage,6/4/2015,N,Y,FALSE,630000
150038294,294,http://www.redfin.com/CA/San-Diego/3512-Florida-St-92104/home/5384461,3512 Florida St,San Diego,CA,32.742556,-117.143932,Single Family Residential,92104,2,1,North Park,1029,,1940,2,Garage,9/2/2015,N,Y,FALSE,575000
150042437,437,http://www.redfin.com/CA/San-Diego/2211-Dwight-St-92104/home/5384822,2211 Dwight St,San Diego,CA,32.743643,-117.1409454,Single Family Residential,92104,2,1,North Park,796,2800,1925,2,Garage,9/11/2015,N,Y,FALSE,625450
150028679,679,http://www.redfin.com/CA/San-Diego/2225-Myrtle-Ave-92104/home/5386050,2225 Myrtle Ave,San Diego,CA,32.741825,-117.140548,Single Family Residential,92104,2,2,North Park,817,,1935,0,,9/1/2015,N,Y,FALSE,527500
150029963,963,http://www.redfin.com/CA/San-Diego/2331-Landis-St-92104/home/6423572,2331 Landis,San Diego,CA,32.745444,-117.139338,Single Family Residential,92104,3,1,North Park,864,,1928,2,Garage,6/30/2015,N,Y,FALSE,492000
150029128,128,http://www.redfin.com/CA/San-Diego/3559-Wilshire-Ter-92104/home/7541067,3559 Wilshire Ter,San Diego,CA,32.743452,-117.144122,Single Family Residential,92104,3,3,North Park,1692,4790,1926,2,Garage,9/14/2015,N,Y,FALSE,800250
150036334,334,http://www.redfin.com/CA/San-Diego/4260-36th-St-92104/home/5317903,4260 36th,San Diego,CA,32.754393,-117.116082,Single Family Residential,92104,2,1,North Park,675,3123,1928,4,Garage,8/12/2015,N,Y,FALSE,372500
150038792,792,http://www.redfin.com/CA/San-Diego/4362-33rd-St-92104/home/6422071,4362 33rd,San Diego,CA,32.7565742,-117.1224466,Single Family Residential,92104,2,1,North Park,686,3842,1938,1,,9/2/2015,N,Y,FALSE,410000
140027823,823,http://www.redfin.com/CA/San-Diego/4212-Hamilton-St-92104/home/5301038,4212 Hamilton St,San Diego,CA,32.754307,-117.136644,Single Family Residential,92104,3,1,North Park,827,,1926,1,,9/29/2014,N,Y,FALSE,417500
140007112,112,http://www.redfin.com/CA/San-Diego/2810-Ivy-St-92104/home/5816603,2810 Ivy St,San Diego,CA,32.728791,-117.133442,Single Family Residential,92104,4,3,San Diego,2558,13500,1941,4,Garage,4/3/2014,N,Y,FALSE,1200000
140037417,417,http://www.redfin.com/CA/San-Diego/3754-Alabama-St-92104/home/5379622,3754 Alabama St,San Diego,CA,32.746604,-117.142386,Single Family Residential,92104,3,2,North Park,1545,2134,1925,5,Garage,11/25/2014,N,Y,FALSE,708000
140009840,840,http://www.redfin.com/CA/San-Diego/3543-Pershing-Ave-92104/home/5385491,3543 Pershing Ave,San Diego,CA,32.7429482,-117.1343227,Single Family Residential,92104,4,2,North Park,1692,6300,1917,1,Garage,3/28/2014,N,Y,FALSE,806000
140020737,737,http://www.redfin.com/CA/San-Diego/3561-32nd-St-92104/home/5387181,3561 32nd St,San Diego,CA,32.7430913,-117.1246778,Single Family Residential,92104,3,1,North Park,1326,6251,1927,1,Garage,11/6/2014,N,Y,FALSE,539000
140040123,123,http://www.redfin.com/CA/San-Diego/3530-Nile-St-92104/home/5392529,3530 Nile St,San Diego,CA,32.742423,-117.120238,Single Family Residential,92104,2,1,North Park,960,,1939,2,Garage,9/16/2014,N,Y,FALSE,405000
140018714,714,http://www.redfin.com/CA/San-Diego/3425-Palm-St-92104/home/5394870,3425 Palm St,San Diego,CA,32.735392,-117.119659,Single Family Residential,92104,3,1,North Park,1243,4000,1948,4,Garage,6/2/2014,N,Y,FALSE,650000
140057190,190,http://www.redfin.com/CA/San-Diego/2418-32nd-St-92104/home/17103100,2418 32nd St,San Diego,CA,32.7308639,-117.125481,Single Family Residential,92104,3,2,North Park,1403,6400,1929,7,Garage,11/12/2014,N,Y,FALSE,770000
140010667,667,http://www.redfin.com/CA/San-Diego/3125-Thorn-St-92104/home/5389386,3125 Thorn St,San Diego,CA,32.7391071,-117.1265215,Single Family Residential,92104,2,1,North Park,936,2749,1924,2,Garage,3/26/2014,N,Y,FALSE,549000
140013265,265,http://www.redfin.com/CA/San-Diego/3619-Landis-St-92104/home/5326172,3619 Landis St,San Diego,CA,32.745805,-117.115073,Single Family Residential,92104,2,1,San Diego,676,1198,1925,,,4/16/2014,N,Y,FALSE,282500
140024518,518,http://www.redfin.com/CA/San-Diego/2028-31st-St-92104/home/5817985,2028 31st St,San Diego,CA,32.727116,-117.12773,Single Family Residential,92104,2,3,North Park,1039,,1923,0,,6/13/2014,N,Y,FALSE,665000
140017587,587,http://www.redfin.com/CA/San-Diego/1847-Pentuckett-Ave-92104/home/5830000,1847 Pentuckett Ave,San Diego,CA,32.7249422,-117.116771,Single Family Residential,92104,3,2,North Park,1764,6600,1959,6,Garage,6/19/2014,N,Y,FALSE,765000
140065274,274,http://www.redfin.com/CA/San-Diego/2333-Howard-Ave-92104/home/5302756,2333 Howard Ave,San Diego,CA,32.753833,-117.139235,Single Family Residential,92104,4,3,North Park,1468,2422,1928,2,,2/6/2015,N,Y,FALSE,546000
140062672,672,http://www.redfin.com/CA/San-Diego/4196-Texas-St-92104/home/5302764,4196 Texas,San Diego,CA,32.753885,-117.139064,Single Family Residential,92104,3,1,North Park,768,2627,1928,3,Garage,1/29/2015,N,Y,FALSE,450000
140054467,467,http://www.redfin.com/CA/San-Diego/4394-Oregon-St-92104/home/5300411,4394 Oregon,San Diego,CA,32.757088,-117.13536,Single Family Residential,92104,3,2,North Park,1084,3197,1922,2,,12/15/2014,N,Y,FALSE,565000
140032514,514,http://www.redfin.com/CA/San-Diego/3660-Pershing-Ave-92104/home/5383619,3660 Pershing Ave,San Diego,CA,32.745059,-117.134947,Single Family Residential,92104,3,3,North Park,2072,6300,1912,6,Garage,11/24/2014,N,Y,FALSE,780000
140008073,73,http://www.redfin.com/CA/San-Diego/3675-Pershing-Ave-92104/home/5383641,3675 Pershing Ave,San Diego,CA,32.7453141,-117.1343211,Single Family Residential,92104,3,2,North Park,1729,6300,1920,1,Garage,4/7/2014,N,Y,FALSE,957500
140064388,388,http://www.redfin.com/CA/San-Diego/3661-Pershing-Ave-92104/home/5383649,3659-3661 Pershing Ave,San Diego,CA,32.7451177,-117.1345625,Multi-Family (2-4 Unit),92104,5,3,North Park,1921,,1935,,,1/27/2015,N,Y,FALSE,985000
140047399,399,http://www.redfin.com/CA/San-Diego/3410-Pershing-Ave-92104/home/5386411,3410 Pershing Ave,San Diego,CA,32.74135,-117.134961,Single Family Residential,92104,3,2,North Park,1401,7100,1921,5,Garage,9/30/2014,N,Y,FALSE,865000
140061481,481,http://www.redfin.com/CA/San-Diego/2858-Spruce-St-92104/home/5388823,2858 Spruce St,San Diego,CA,32.7384981,-117.1321955,Single Family Residential,92104,3,3,North Park,1324,2400,1923,2,,12/9/2014,N,Y,FALSE,675000
140039029,29,http://www.redfin.com/CA/San-Diego/2845-Redwood-St-92104/home/5389887,2845 Redwood St,San Diego,CA,32.7372712,-117.1320611,Single Family Residential,92104,2,1,North Park,976,,1925,1,,9/16/2014,N,Y,FALSE,635000
140060641,641,http://www.redfin.com/CA/San-Diego/2745-Granada-Ave-92104/home/5390921,2745 Granada Ave,San Diego,CA,32.7346268,-117.1321865,Single Family Residential,92104,2,1,North Park,1270,,1936,3,Garage,11/18/2014,N,Y,FALSE,680000
150000851,851,http://www.redfin.com/CA/San-Diego/2009-Granada-Ave-92104/home/6547459,2009 Granada Ave,san diego,CA,32.726834,-117.132643,Single Family Residential,92104,4,3,San Diego,2800,,2006,2,Garage,3/12/2015,N,Y,FALSE,1240000
140040504,504,http://www.redfin.com/CA/San-Diego/2747-Dale-St-92104/home/5391107,2747 Dale,San Diego,CA,32.734637,-117.130062,Single Family Residential,92104,2,1,North Park,1032,8000,1937,2,Garage,8/29/2014,N,Y,FALSE,639000
150012677,677,http://www.redfin.com/CA/San-Diego/3312-30th-St-92104/home/5387942,3312 30th,San Diego,CA,32.739538,-117.129606,Single Family Residential,92104,3,1,North Park,1160,,1912,4,Garage,4/3/2015,N,Y,FALSE,656000
150006687,687,http://www.redfin.com/CA/San-Diego/3564-Louisiana-St-92104/home/5384914,3564 Louisiana St,San Diego,CA,32.743082,-117.140386,Single Family Residential,92104,3,1,North Park,1193,6800,1930,4,Garage,3/20/2015,N,Y,FALSE,655000
150014579,579,http://www.redfin.com/CA/San-Diego/2513-30th-St-92104/home/12368186,2513 30th St,San Diego,CA,32.732019,-117.129205,Single Family Residential,92104,2,2,North Park,1040,3600,1932,1,Garage,5/15/2015,N,Y,FALSE,685000
150012281,281,http://www.redfin.com/CA/San-Diego/2014-Polk-Ave-92104/home/5301955,2014 Polk Ave,San Diego,CA,32.75241,-117.143353,Single Family Residential,92104,2,1,University Heights,841,3999,1936,5,Garage,4/27/2015,N,Y,FALSE,530000
140037621,621,http://www.redfin.com/CA/San-Diego/4110-Alabama-St-92104/home/5301978,4110 Alabama St,San Diego,CA,32.752408,-117.142766,Single Family Residential,92104,2,1,North Park,680,2300,1927,1,Garage,8/22/2014,N,Y,FALSE,395000
140019576,576,http://www.redfin.com/CA/San-Diego/2382-Haller-St-92104/home/22687376,2382 Haller St,San Diego,CA,32.7311488,-117.1129718,Single Family Residential,92104,3,2,North Park,1484,10280,1986,2,Garage,5/23/2014,N,Y,FALSE,539000
150014463,463,http://www.redfin.com/CA/San-Diego/3669-Kalmia-St-92104/home/5826356,3669 Kalmia,San Diego,CA,32.730976,-117.115372,Single Family Residential,92104,2,1,North Park,960,6000,1942,2,,4/16/2015,N,Y,FALSE,500000
150008239,239,http://www.redfin.com/CA/San-Diego/2094-Montclair-St-92104/home/5831449,2094 Montclair,San Diego,CA,32.727666,-117.11501,Single Family Residential,92104,3,2,North Park,1068,,1964,4,Garage,3/23/2015,N,Y,FALSE,500000
140048763,763,http://www.redfin.com/CA/San-Diego/3510-Alabama-St-92104/home/5384564,3510 Alabama,San Diego,CA,32.742512,-117.142519,Single Family Residential,92104,3,2,North Park,1782,5500,1933,5,Garage,10/16/2014,N,Y,FALSE,730000
140048384,384,http://www.redfin.com/CA/San-Diego/3404-Alabama-St-92104/home/5385753,3404 Alabama,San Diego,CA,32.741365,-117.142427,Single Family Residential,92104,2,2,North Park,1006,3800,1948,1,Garage,10/10/2014,N,Y,FALSE,600000
140057523,523,http://www.redfin.com/CA/San-Diego/3446-Arizona-St-92104/home/5386176,3446 Arizona,San Diego,CA,32.741817,-117.1381236,Single Family Residential,92104,3,2,North Park,1579,3400,1946,2,Garage,11/14/2014,N,Y,FALSE,795000
140060691,691,http://www.redfin.com/CA/San-Diego/2420-Upas-St-92104/home/5386211,2420 Upas,San Diego,CA,32.741202,-117.138522,Single Family Residential,92104,4,2,North Park,2532,3800,1951,3,Garage,4/3/2015,N,Y,FALSE,855000
150000082,82,http://www.redfin.com/CA/San-Diego/2864-Palm-St-92104/home/6423823,2864 Palm St,San Diego,CA,32.7357622,-117.1320463,Single Family Residential,92104,2,1,North Park,903,2100,1928,3,Garage,2/25/2015,N,Y,FALSE,615000
140055888,888,http://www.redfin.com/CA/San-Diego/3568-Villa-Ter-92104/home/5385351,3568 Villa Ter,San Diego,CA,32.743369,-117.136037,Single Family Residential,92104,2,1,North Park,800,,1925,3,,11/10/2014,N,Y,FALSE,601750
140054594,594,http://www.redfin.com/CA/San-Diego/3528-Arnold-Ave-92104/home/5385144,3528 Arnold,San Diego,CA,32.742668,-117.1369848,Single Family Residential,92104,3,2,North Park,1570,,1924,2,,1/15/2015,N,Y,FALSE,745000
140028371,371,http://www.redfin.com/CA/San-Diego/3537-Arizona-St-92104/home/5385243,3537 Arizona Street,San Diego,CA,32.7428203,-117.137697,Single Family Residential,92104,2,1,North Park,901,,1926,2,Garage,6/4/2014,N,Y,FALSE,559020
140023158,158,http://www.redfin.com/CA/San-Diego/3603-29th-St-92104/home/5383915,3603 29th St,San Diego,CA,32.744413,-117.13069,Single Family Residential,92104,4,3,North Park,1740,5001,1919,2,Garage,7/21/2014,N,Y,FALSE,875000
130063702,702,http://www.redfin.com/CA/San-Diego/3240-Haller-St-92104/home/17192695,3240 Haller St,San Diego,CA,32.7403126,-117.1170523,Single Family Residential,92104,4,2,North Park,1738,7448,1999,4,Garage,4/21/2014,N,Y,FALSE,550000
140050027,27,http://www.redfin.com/CA/San-Diego/3630-29th-St-92104/home/5383867,3630 29th,San Diego,CA,32.744816,-117.131276,Single Family Residential,92104,2,1,North Park,1001,5001,1922,4,Garage,11/12/2014,N,Y,FALSE,625000
140044142,142,http://www.redfin.com/CA/San-Diego/2808-30th-St-92104/home/5391159,2808 30th,San Diego,CA,32.7349072,-117.1295021,Single Family Residential,92104,2,1,North Park,988,,1937,1,Garage,10/3/2014,N,Y,FALSE,530000
140066555,555,http://www.redfin.com/CA/San-Diego/3604-28th-St-92104/home/5383698,3604 28th St,San Diego,CA,32.744103,-117.133896,Single Family Residential,92104,2,2,North Park,1100,5800,1930,2,Garage,12/17/2014,N,Y,FALSE,685000
140029506,506,http://www.redfin.com/CA/San-Diego/3412-28th-St-92104/home/5386480,3412 28th,San Diego,CA,32.741431,-117.133906,Single Family Residential,92104,5,2,North Park,2159,,1917,3,Garage,8/8/2014,N,Y,FALSE,1089000
150015850,850,http://www.redfin.com/CA/San-Diego/3562-Utah-St-92104/home/5383842,3562 Utah,San Diego,CA,32.743506,-117.133096,Single Family Residential,92104,4,2,North Park,1804,5000,1916,2,Garage,5/6/2015,N,Y,FALSE,851000
150000266,266,http://www.redfin.com/CA/San-Diego/3229-28th-St-92104/home/5388642,3229 28th St,San Diego,CA,32.738822,-117.133286,Single Family Residential,92104,4,3,North Park,3252,6400,2014,2,Garage,2/10/2015,N,Y,FALSE,1395000
140006027,27,http://www.redfin.com/CA/San-Diego/3015-28th-St-92104/home/5389812,3015 28th St,San Diego,CA,32.7367123,-117.1332624,Single Family Residential,92104,4,5,North Park,2650,6400,1916,1,Garage,3/28/2014,N,Y,FALSE,1500000
140052419,419,http://www.redfin.com/CA/San-Diego/2815-28th-St-92104/home/5390837,2815 28th St,San Diego,CA,32.7350492,-117.1332665,Single Family Residential,92104,4,3,North Park,2808,6400,1921,5,Garage,11/4/2014,N,Y,FALSE,1325000
140060201,201,http://www.redfin.com/CA/San-Diego/3745-33rd-St-92104/home/6421588,3745 33rd St,San Diego,CA,32.7464298,-117.1226351,Single Family Residential,92104,2,1,North Park,890,,1930,2,,4/7/2015,N,Y,FALSE,374315
140004999,999,http://www.redfin.com/CA/San-Diego/3624-Wilshire-Ter-92104/home/5384356,3624 Wilshire Ter,San Diego,CA,32.743787,-117.1444937,Single Family Residential,92104,3,2,North Park,1372,,1941,2,Garage,3/28/2014,N,Y,FALSE,669000
140009132,132,http://www.redfin.com/CA/San-Diego/2851-Ivy-St-92104/home/5816635,2851 Ivy St,San Diego,CA,32.728234,-117.132707,Single Family Residential,92104,4,2,North Park,2285,5700,1935,2,Garage,5/9/2014,N,Y,FALSE,885000
140057014,14,http://www.redfin.com/CA/San-Diego/1748-Friedrick-Dr-92104/home/5829756,1748 Friedrick,San Diego,CA,32.724219,-117.119786,Single Family Residential,92104,4,2,North Park,1280,8700,1956,4,Garage,2/4/2015,N,Y,FALSE,662500
140003373,373,http://www.redfin.com/CA/San-Diego/2851-Kalmia-Pl-92104/home/5815695,2851 Kalmia Pl,San Diego,CA,32.731146,-117.133392,Single Family Residential,92104,4,4,North Park,2475,44431,2013,3,Garage,6/6/2014,N,Y,FALSE,1325000
140051784,784,http://www.redfin.com/CA/San-Diego/2219-Dale-St-92104/home/5816715,2219 Dale,San Diego,CA,32.729054,-117.130784,Single Family Residential,92104,2,2,San Diego,1157,5001,1924,3,Garage,10/14/2014,N,Y,FALSE,570000
150018551,551,http://www.redfin.com/CA/San-Diego/2951-Ivy-St-92104/home/5817651,2951 Ivy St,San Diego,CA,32.728395,-117.130673,Single Family Residential,92104,2,1,North Park,849,,1920,0,,5/15/2015,N,Y,FALSE,525000
140032497,497,http://www.redfin.com/CA/San-Diego/2503-Bancroft-St-92104/home/5816264,2503 Bancroft St,San Diego,CA,32.731877,-117.124032,Single Family Residential,92104,3,3,North Park,2518,,1961,2,Garage,7/24/2014,N,Y,FALSE,1175000
140056259,259,http://www.redfin.com/CA/San-Diego/2405-Bancroft-St-92104/home/5816314,2405 Bancroft,San Diego,CA,32.73083,-117.124076,Single Family Residential,92104,3,2,North Park,1830,6100,1932,2,Garage,11/24/2014,N,Y,FALSE,798800
150023747,747,http://www.redfin.com/CA/San-Diego/3477-Myrtle-Ave-92104/home/5392874,3477 Myrtle Ave,San Diego,CA,32.741724,-117.118886,Single Family Residential,92104,1,1,North Park,552,,1949,2,,5/20/2015,N,Y,FALSE,417500
140066168,168,http://www.redfin.com/CA/San-Diego/3078-Ivy-St-92104/home/5816892,3078 Ivy,San Diego,CA,32.728834,-117.127759,Single Family Residential,92104,3,1,San Diego,1066,3998,1917,3,Garage,2/10/2015,N,Y,FALSE,620000
150014637,637,http://www.redfin.com/CA/San-Diego/2226-31st-St-92104/home/5816907,2226 31st St,San Diego,CA,32.729192,-117.127714,Single Family Residential,92104,3,2,San Diego,1490,3999,1920,1,,4/30/2015,N,Y,FALSE,685000
140024267,267,http://www.redfin.com/CA/San-Diego/2344-33rd-St-92104/home/5817258,2344 33rd St,San Diego,CA,32.7304863,-117.1236358,Single Family Residential,92104,3,2,North Park,1256,2600,1937,4,Garage,6/5/2014,N,Y,FALSE,624000
140063413,413,http://www.redfin.com/CA/San-Diego/2239-33rd-St-92104/home/5817402,2239 33rd St,San Diego,CA,32.729328,-117.123228,Single Family Residential,92104,2,1,North Park,830,3800,1921,1,Garage,3/10/2015,N,Y,FALSE,583000
150003357,357,http://www.redfin.com/CA/San-Diego/3205-Hawthorn-St-92104/home/5818405,3205 Hawthorn,San Diego,CA,32.727302,-117.125226,Single Family Residential,92104,4,3,North Park,1764,,1949,2,Garage,3/12/2015,N,Y,FALSE,735000
150020824,824,http://www.redfin.com/CA/San-Diego/3036-33rd-St-92104/home/28573638,3036 33rd St,San Diego,CA,32.737124,-117.12336,Single Family Residential,92104,3,2,North Park,1232,5900,1926,3,Garage,5/8/2015,N,Y,FALSE,879000
140021751,751,http://www.redfin.com/CA/San-Diego/3605-Alabama-St-92104/home/5383031,3605 Alabama St,San Diego,CA,32.743936,-117.141902,Single Family Residential,92104,3,3,North Park,1890,6795,1954,1,Garage,6/4/2014,N,Y,FALSE,807000
140061475,475,http://www.redfin.com/CA/San-Diego/3611-Mississippi-St-92104/home/5383113,3611 Mississippi St,San Diego,CA,32.744093,-117.140889,Single Family Residential,92104,3,2,North Park,1316,,1925,1,,1/13/2015,N,Y,FALSE,750000
150017593,593,http://www.redfin.com/CA/San-Diego/3356-Landis-St-92104/home/5313223,3356 Landis,San Diego,CA,32.745597,-117.121383,Single Family Residential,92104,3,1,North Park,882,,1939,2,Garage,5/17/2015,N,Y,FALSE,475000
140012613,613,http://www.redfin.com/CA/San-Diego/2122-Landis-St-92104/home/5380237,2120 Landis St,San Diego,CA,32.7456846,-117.1415964,Single Family Residential,92104,3,2,North Park,1585,2749,1930,,,5/5/2014,N,Y,FALSE,645000
150024397,397,http://www.redfin.com/CA/San-Diego/3622-Landis-St-92104/home/5325593,3622 Landis,San Diego,CA,32.746219,-117.115101,Single Family Residential,92104,4,2,North Park,1400,3402,1926,0,,5/4/2015,N,Y,FALSE,480000
140052969,969,http://www.redfin.com/CA/San-Diego/3730-Mississippi-St-92104/home/5380233,3730 MISSISSIPPI St,SAN DIEGO,CA,32.746143,-117.141444,Single Family Residential,92104,5,3,North Park,2451,10123,1927,5,Garage,12/19/2014,N,Y,FALSE,799000
130065068,68,http://www.redfin.com/CA/San-Diego/3754-Pershing-Ave-92104/home/5381332,3754 Pershing Ave,San Diego,CA,32.746736,-117.134962,Single Family Residential,92104,3,3,North Park,1867,6251,1930,6,,4/9/2014,N,Y,FALSE,715000
140064084,84,http://www.redfin.com/CA/San-Diego/3768-Louisiana-St-92104/home/5380331,3768 Louisiana St,San Diego,CA,32.746857,-117.140361,Single Family Residential,92104,3,2,North Park,1409,6747,1925,3,Garage,1/23/2015,N,Y,FALSE,735000
140052614,614,http://www.redfin.com/CA/San-Diego/3735-Arnold-Ave-92104/home/5381005,3735 Arnold,San Diego,CA,32.7464428,-117.136474,Single Family Residential,92104,3,3,North Park,1825,3125,2012,2,Garage,2/9/2015,N,Y,FALSE,747000
140016858,858,http://www.redfin.com/CA/San-Diego/4093-Hamilton-St-92104/home/5304400,4093 Hamilton St,San Diego,CA,32.752037,-117.136105,Single Family Residential,92104,2,1,North Park,778,,1925,1,Garage,5/8/2014,N,Y,FALSE,500000
150000953,953,http://www.redfin.com/CA/San-Diego/4087-Hamilton-St-92104/home/5304409,4087 Hamilton St,San Diego,CA,32.751948,-117.136104,Single Family Residential,92104,2,1,North Park,732,,1925,3,Garage,2/27/2015,N,Y,FALSE,524900
140060492,492,http://www.redfin.com/CA/San-Diego/3027-Polk-Ave-92104/home/5311586,3027 Polk,San Diego,CA,32.752032,-117.129416,Single Family Residential,92104,2,1,North Park,773,,1924,3,Garage,3/24/2015,N,Y,FALSE,458000
140035262,262,http://www.redfin.com/CA/San-Diego/2820-Polk-Ave-92104/home/6421477,2820 Polk,San Diego,CA,32.752431,-117.133341,Single Family Residential,92104,2,2,North Park,760,3001,1923,2,Garage,8/7/2014,N,Y,FALSE,445000
140046176,176,http://www.redfin.com/CA/San-Diego/3637-Mississippi-St-92104/home/5383102,3637 Mississippi St,San Diego,CA,32.744488,-117.14082,Single Family Residential,92104,5,4,North Park,3490,6795,1930,5,Garage,10/9/2014,N,Y,FALSE,1360000
130065382,382,http://www.redfin.com/CA/San-Diego/4389-Utah-St-92104/home/5309559,4389 Utah St,San Diego,CA,32.757099,-117.132427,Single Family Residential,92104,2,1,North Park,752,2997,1928,3,Garage,3/28/2014,N,Y,FALSE,385000
140044269,269,http://www.redfin.com/CA/San-Diego/3569-Polk-Ave-92104/home/6421888,3569 Polk Ave,San diego,CA,32.7514314,-117.116279,Single Family Residential,92104,2,2,North Park,628,,1926,2,Garage,2/23/2015,N,Y,FALSE,315000
140025825,825,http://www.redfin.com/CA/San-Diego/2331-Lincoln-Ave-92104/home/5307004,2331 Lincoln Ave,San Diego,CA,32.750129,-117.139331,Single Family Residential,92104,2,1,North Park,720,1747,1940,1,Garage,7/31/2014,N,Y,FALSE,459000
150004468,468,http://www.redfin.com/CA/San-Diego/3778-29th-St-92104/home/5381669,3778 29th St,San Diego,CA,32.746921,-117.131279,Single Family Residential,92104,3,2,North Park,1456,5001,1919,3,,3/4/2015,N,Y,FALSE,755000
140055700,700,http://www.redfin.com/CA/San-Diego/3806-Villa-Ter-92104/home/5381166,3806 Villa Ter,San Diego,CA,32.7477161,-117.1359359,Single Family Residential,92104,3,2,North Park,1170,4251,1924,2,Garage,12/17/2014,N,Y,FALSE,607500
140010196,196,http://www.redfin.com/CA/San-Diego/3506-Juniper-St-92104/home/5826235,3506 Juniper St,San Diego,CA,32.7302389,-117.1183568,Single Family Residential,92104,2,1,North Park,624,3400,1939,3,Garage,4/15/2014,N,Y,FALSE,465000
140025451,451,http://www.redfin.com/CA/San-Diego/2254-Commonwealth-Ave-92104/home/5827109,2254 Commonwealth Ave,San Diego,CA,32.729355,-117.118909,Single Family Residential,92104,4,3,North Park,1791,10500,1962,3,Garage,7/11/2014,N,Y,FALSE,705000
140024635,635,http://www.redfin.com/CA/San-Diego/1982-Petra-Dr-92104/home/5828307,1982 Petra Dr,San Diego,CA,32.726747,-117.117584,Single Family Residential,92104,3,3,North Park,1614,9500,1956,4,Garage,7/1/2014,N,Y,FALSE,710000
140022045,45,http://www.redfin.com/CA/San-Diego/1952-Petra-Dr-92104/home/5828466,1952 Petra Dr,San Diego,CA,32.726465,-117.11821,Single Family Residential,92104,2,2,North Park,1323,13800,1955,4,Garage,6/3/2014,N,Y,FALSE,650000
150014841,841,http://www.redfin.com/CA/San-Diego/1931-Petra-Dr-92104/home/5828507,1931 Petra Dr,San Diego,CA,32.725782,-117.117764,Single Family Residential,92104,3,2,San Diego,1784,8900,1956,4,Garage,4/7/2015,N,Y,FALSE,667500
140065233,233,http://www.redfin.com/CA/San-Diego/2207-Boundary-St-92104/home/5831649,2207 Boundary St,San Diego,CA,32.728733,-117.115658,Single Family Residential,92104,4,2,North Park,1250,5000,1964,3,Garage,5/13/2015,N,Y,FALSE,555000
140019544,544,http://www.redfin.com/CA/San-Diego/2243-Vancouver-Ave-92104/home/5830655,2243 Vancouver Ave,San Diego,CA,32.729247,-117.114075,Single Family Residential,92104,3,2,North Park,1222,6200,1964,3,Garage,5/30/2014,N,Y,FALSE,585000
150001426,426,http://www.redfin.com/CA/San-Diego/2143-Becky-Pl-92104/home/5831522,2143 BECKY Pl,SAN DIEGO,CA,32.728162,-117.113981,Single Family Residential,92104,3,2,North Park,1174,,1958,2,Garage,3/13/2015,N,Y,FALSE,541000
140042402,402,http://www.redfin.com/CA/San-Diego/2223-Montclair-St-92104/home/5831695,2223 Montclair,San Diego,CA,32.729188,-117.114961,Single Family Residential,92104,3,2,North Park,1174,8400,1963,4,Garage,12/23/2014,N,Y,FALSE,601000
140025578,578,http://www.redfin.com/CA/San-Diego/1817-Petra-Dr-92104/home/5829954,1817 Petra Dr,San Diego,CA,32.724796,-117.118019,Single Family Residential,92104,3,2,North Park,1223,8400,1956,2,Garage,7/14/2014,N,Y,FALSE,615000
